,Pickup Address,Destination Address,Platform Type,Personal or Business,Distance (KM),Rider Id,Time from Pickup to Arrival
6115,Nairobi,Kikuyu,1,Personal,15,Rider_Id_581,2036
6116,Nairobi,Nairobi,3,Business,13,Rider_Id_39,2
6117,Nairobi,Nairobi,3,Business,8,Rider_Id_55,1907
6118,Nairobi,Nairobi,3,Business,5,Rider_Id_448,1993
6119,Nairobi,Nairobi,3,Business,8,Rider_Id_504,1573
6120,Nairobi,Nairobi,3,Business,5,Rider_Id_829,1169
6121,Nairobi,Nairobi,3,Business,6,Rider_Id_868,3472
6122,Nairobi,Ngong,1,Personal,14,Rider_Id_449,2383
6123,Nairobi,Nairobi,3,Business,9,Rider_Id_763,1563
6124,Pumwani,Kikuyu,3,Business,16,Rider_Id_411,2095
6125,Pumwani,Nairobi,3,Business,13,Rider_Id_86,1060
6126,Nairobi,Kiambu,3,Business,14,Rider_Id_453,1149
6127,Nairobi,Kiambu,3,Business,13,Rider_Id_882,1279
6128,Nairobi,Nairobi,3,Business,4,Rider_Id_660,1363
6129,Nairobi,Pumwani,3,Business,11,Rider_Id_896,1419
6130,Nairobi,Nairobi,3,Business,5,Rider_Id_119,916
6131,Nairobi,Pumwani,3,Business,12,Rider_Id_120,1253
6132,Nairobi,Nairobi,3,Business,9,Rider_Id_327,1258
6133,Pumwani,Pumwani,3,Business,11,Rider_Id_75,1064
6134,Nairobi,Nairobi,3,Business,11,Rider_Id_555,1436
6135,Nairobi,Nairobi,3,Business,11,Rider_Id_10,1790
6136,Nairobi,Nairobi,3,Business,9,Rider_Id_281,1835
6137,Nairobi,Nairobi,3,Business,5,Rider_Id_379,1450
6138,Nairobi,Nairobi,3,Business,3,Rider_Id_383,476
6139,Nairobi,Nairobi,3,Business,8,Rider_Id_459,1425
6140,Nairobi,Pumwani,1,Personal,19,Rider_Id_539,2031
6141,Nairobi,Nairobi,3,Business,1,Rider_Id_56,427
6142,Nairobi,Nairobi,3,Business,6,Rider_Id_736,1714
6143,Pumwani,Pumwani,3,Business,6,Rider_Id_882,980
6144,Nairobi,Kiambu,3,Personal,16,Rider_Id_801,2174
6145,Nairobi,Pumwani,3,Business,7,Rider_Id_581,1427
6146,Nairobi,Pumwani,3,Business,8,Rider_Id_900,537
6147,Nairobi,Kiambu,3,Business,14,Rider_Id_74,1654
6148,Nairobi,Pumwani,3,Business,16,Rider_Id_741,1912
6149,Ngong,Nairobi,3,Business,17,Rider_Id_433,2601
6150,Nairobi,Pumwani,3,Business,12,Rider_Id_882,2140
6151,Nairobi,Pumwani,3,Business,6,Rider_Id_507,840
6152,Kikuyu,Pumwani,1,Personal,19,Rider_Id_116,1478
6153,Pumwani,Nairobi,3,Business,6,Rider_Id_532,1277
6154,Nairobi,Nairobi,3,Business,3,Rider_Id_190,1432
6155,Nairobi,Nairobi,3,Business,11,Rider_Id_427,1712
6156,Nairobi,Nairobi,3,Business,5,Rider_Id_698,768
6157,Nairobi,Nairobi,3,Business,5,Rider_Id_279,624
6158,Nairobi,Nairobi,3,Business,7,Rider_Id_855,1055
6159,Pumwani,Nairobi,3,Business,10,Rider_Id_76,1852
6160,Nairobi,Pumwani,3,Business,10,Rider_Id_436,2583
6161,Nairobi,Ngong,3,Business,8,Rider_Id_178,1031
6162,Pumwani,Pumwani,3,Business,11,Rider_Id_339,1411
6163,Nairobi,Nairobi,3,Business,3,Rider_Id_785,484
6164,Nairobi,Nairobi,3,Business,8,Rider_Id_520,1563
6165,Nairobi,Nairobi,3,Business,7,Rider_Id_265,1177
6166,Nairobi,Pumwani,3,Business,12,Rider_Id_691,1301
6167,Nairobi,Nairobi,3,Business,7,Rider_Id_903,4599
6168,Nairobi,Kikuyu,3,Business,18,Rider_Id_43,1908
6169,Nairobi,Nairobi,3,Business,14,Rider_Id_200,1737
6170,Nairobi,Nairobi,3,Business,8,Rider_Id_103,864
6171,Nairobi,Pumwani,3,Business,21,Rider_Id_829,2185
6172,Pumwani,Pumwani,3,Business,9,Rider_Id_495,1352
6173,Nairobi,Nairobi,1,Personal,23,Rider_Id_881,3292
6174,Nairobi,Nairobi,3,Business,4,Rider_Id_161,815
6175,Nairobi,Pumwani,3,Business,22,Rider_Id_932,2258
6176,Nairobi,Pumwani,3,Personal,10,Rider_Id_622,1322
6177,Nairobi,Nairobi,3,Business,8,Rider_Id_40,1210
6178,Nairobi,Pumwani,3,Business,18,Rider_Id_237,2817
6179,Pumwani,Athi River,3,Business,14,Rider_Id_466,1255
6180,Nairobi,Pumwani,3,Business,16,Rider_Id_85,4189
6181,Nairobi,Nairobi,3,Business,4,Rider_Id_728,678
6182,Nairobi,Nairobi,3,Business,5,Rider_Id_132,688
6183,Nairobi,Nairobi,3,Business,13,Rider_Id_523,2393
6184,Nairobi,Nairobi,3,Business,8,Rider_Id_111,1044
6185,Nairobi,Nairobi,3,Business,8,Rider_Id_712,1365
6186,Nairobi,Nairobi,3,Business,4,Rider_Id_541,736
6187,Nairobi,Nairobi,3,Business,1,Rider_Id_660,786
6188,Pumwani,Pumwani,3,Business,5,Rider_Id_276,1141
6189,Nairobi,Kiambu,1,Personal,13,Rider_Id_882,1520
6190,Ngong,Ngong,3,Business,14,Rider_Id_457,3223
6191,Nairobi,Nairobi,3,Business,8,Rider_Id_328,1244
6192,Nairobi,Nairobi,3,Business,8,Rider_Id_895,1355
6193,Pumwani,Nairobi,3,Business,8,Rider_Id_127,2950
6194,Nairobi,Pumwani,3,Business,10,Rider_Id_452,2054
6195,Nairobi,Kiambu,1,Personal,17,Rider_Id_103,1703
6196,Nairobi,Nairobi,3,Business,8,Rider_Id_607,1446
6197,Nairobi,Nairobi,3,Business,11,Rider_Id_206,2074
6198,Nairobi,Pumwani,3,Business,20,Rider_Id_946,3187
6199,Pumwani,Pumwani,3,Business,4,Rider_Id_546,118
6200,Pumwani,Nairobi,3,Business,18,Rider_Id_100,1820
6201,Pumwani,Pumwani,1,Personal,11,Rider_Id_674,1253
6202,Nairobi,Kikuyu,3,Business,17,Rider_Id_52,2476
6203,Nairobi,Nairobi,3,Business,11,Rider_Id_690,1380
6204,Nairobi,Nairobi,3,Business,4,Rider_Id_249,499
6205,Nairobi,Nairobi,3,Business,6,Rider_Id_536,686
6206,Nairobi,Nairobi,3,Business,2,Rider_Id_931,1025
6207,Nairobi,Nairobi,1,Personal,9,Rider_Id_116,1371
6208,Nairobi,Nairobi,3,Business,9,Rider_Id_291,795
6209,Pumwani,Nairobi,3,Business,21,Rider_Id_329,2823
6210,Ngong,Nairobi,3,Business,17,Rider_Id_427,1535
6211,Nairobi,Nairobi,3,Business,2,Rider_Id_51,10
6212,Nairobi,Nairobi,3,Business,14,Rider_Id_336,1903
6213,Nairobi,Nairobi,3,Business,8,Rider_Id_809,695
6214,Pumwani,Nairobi,3,Business,14,Rider_Id_448,3595
6215,Pumwani,Nairobi,3,Business,18,Rider_Id_864,2759
6216,Nairobi,Nairobi,3,Business,5,Rider_Id_111,492
6217,Pumwani,Kiambu,3,Business,5,Rider_Id_86,592
6218,Nairobi,Pumwani,3,Business,13,Rider_Id_181,1439
6219,Nairobi,Nairobi,3,Business,3,Rider_Id_161,815
6220,Nairobi,Nairobi,3,Business,8,Rider_Id_322,4086
6221,Nairobi,Nairobi,3,Business,4,Rider_Id_942,1428
6222,Nairobi,Ngong,3,Business,12,Rider_Id_828,2123
6223,Kiambu,Nairobi,3,Business,16,Rider_Id_96,1802
6224,Nairobi,Nairobi,3,Business,13,Rider_Id_647,2088
6225,Nairobi,Nairobi,2,Personal,7,Rider_Id_474,1754
6226,Nairobi,Nairobi,3,Personal,9,Rider_Id_248,901
6227,Nairobi,Nairobi,3,Personal,13,Rider_Id_932,1644
6228,Nairobi,Nairobi,3,Business,8,Rider_Id_843,1111
6229,Nairobi,Pumwani,3,Business,16,Rider_Id_45,2036
6230,Pumwani,Pumwani,3,Business,9,Rider_Id_377,764
6231,Nairobi,Nairobi,3,Business,3,Rider_Id_660,2302
6232,Nairobi,Nairobi,1,Personal,8,Rider_Id_208,2448
6233,Nairobi,Nairobi,3,Business,5,Rider_Id_72,794
6234,Nairobi,Nairobi,2,Personal,8,Rider_Id_785,2360
6235,Nairobi,Nairobi,3,Business,3,Rider_Id_361,913
6236,Nairobi,Nairobi,3,Business,9,Rider_Id_484,1197
6237,Nairobi,Kiambu,3,Business,13,Rider_Id_449,1153
6238,Pumwani,Pumwani,1,Personal,5,Rider_Id_791,811
6239,Nairobi,Pumwani,3,Business,16,Rider_Id_463,2046
6240,Pumwani,Nairobi,3,Business,13,Rider_Id_519,3003
6241,Nairobi,Ngong,3,Business,15,Rider_Id_101,3240
6242,Nairobi,Nairobi,3,Business,5,Rider_Id_953,1157
6243,Nairobi,Pumwani,3,Business,30,Rider_Id_30,4108
6244,Nairobi,Kikuyu,3,Business,24,Rider_Id_105,3913
6245,Nairobi,Nairobi,1,Personal,5,Rider_Id_103,1814
6246,Nairobi,Pumwani,1,Personal,14,Rider_Id_752,1451
6247,Nairobi,Nairobi,3,Personal,3,Rider_Id_328,759
6248,Nairobi,Nairobi,3,Business,10,Rider_Id_257,1130
6249,Nairobi,Nairobi,3,Business,3,Rider_Id_92,928
6250,Nairobi,Nairobi,3,Business,15,Rider_Id_857,2099
6251,Nairobi,Nairobi,3,Business,8,Rider_Id_554,1979
6252,Pumwani,Nairobi,3,Business,5,Rider_Id_673,2170
6253,Nairobi,Pumwani,1,Personal,7,Rider_Id_351,3332
6254,Nairobi,Nairobi,3,Business,4,Rider_Id_147,585
6255,Nairobi,Kiambu,2,Personal,12,Rider_Id_536,1524
6256,Nairobi,Nairobi,1,Personal,6,Rider_Id_103,750
6257,Nairobi,Pumwani,3,Business,20,Rider_Id_926,2348
6258,Nairobi,Nairobi,3,Business,8,Rider_Id_111,1027
6259,Nairobi,Nairobi,1,Personal,7,Rider_Id_431,4234
6260,Nairobi,Nairobi,3,Business,6,Rider_Id_882,1116
6261,Nairobi,Nairobi,3,Business,14,Rider_Id_855,1330
6262,Nairobi,Pumwani,3,Business,13,Rider_Id_287,4393
6263,Nairobi,Ngong,3,Business,20,Rider_Id_654,2502
6264,Nairobi,Nairobi,3,Business,4,Rider_Id_850,13
6265,Nairobi,Nairobi,2,Personal,6,Rider_Id_434,870
6266,Nairobi,Nairobi,3,Business,6,Rider_Id_96,1119
6267,Nairobi,Nairobi,2,Personal,4,Rider_Id_100,2865
6268,Nairobi,Pumwani,1,Business,10,Rider_Id_216,2685
6269,Nairobi,Nairobi,3,Business,2,Rider_Id_937,432
6270,Nairobi,Kiambu,3,Business,14,Rider_Id_248,1245
6271,Nairobi,Nairobi,3,Business,4,Rider_Id_309,3
6272,Nairobi,Nairobi,3,Personal,11,Rider_Id_839,2126
6273,Pumwani,Nairobi,3,Business,11,Rider_Id_178,1236
6274,Nairobi,Nairobi,1,Personal,7,Rider_Id_550,1287
6275,Nairobi,Nairobi,3,Business,4,Rider_Id_447,1057
6276,Pumwani,Nairobi,2,Personal,20,Rider_Id_238,2568
6277,Pumwani,Pumwani,1,Personal,12,Rider_Id_852,1934
6278,Nairobi,Pumwani,3,Business,13,Rider_Id_740,1821
6279,Nairobi,Nairobi,3,Personal,22,Rider_Id_116,3690
6280,Nairobi,Pumwani,3,Business,16,Rider_Id_843,2293
6281,Nairobi,Nairobi,3,Business,15,Rider_Id_843,1498
6282,Nairobi,Nairobi,1,Personal,14,Rider_Id_881,1432
6283,Nairobi,Pumwani,3,Business,13,Rider_Id_685,1579
6284,Nairobi,Nairobi,3,Business,3,Rider_Id_411,616
6285,Ngong,Nairobi,1,Personal,23,Rider_Id_248,3902
6286,Nairobi,Nairobi,3,Business,8,Rider_Id_88,1398
6287,Nairobi,Nairobi,3,Business,11,Rider_Id_96,1391
6288,Pumwani,Nairobi,3,Personal,11,Rider_Id_647,1487
6289,Nairobi,Nairobi,3,Business,3,Rider_Id_447,1099
6290,Nairobi,Ngong,3,Business,19,Rider_Id_728,1657
6291,Nairobi,Nairobi,3,Business,5,Rider_Id_902,648
6292,Nairobi,Nairobi,3,Business,8,Rider_Id_269,1725
6293,Pumwani,Nairobi,3,Business,23,Rider_Id_96,2784
6294,Pumwani,Nairobi,2,Business,7,Rider_Id_858,1880
6295,Nairobi,Kiambu,3,Business,15,Rider_Id_8,1389
6296,Nairobi,Nairobi,2,Personal,7,Rider_Id_700,1784
6297,Nairobi,Nairobi,1,Personal,2,Rider_Id_650,521
6298,Nairobi,Nairobi,3,Business,7,Rider_Id_576,1251
6299,Ngong,Nairobi,3,Business,20,Rider_Id_844,3357
6300,Pumwani,Pumwani,3,Business,5,Rider_Id_675,539
6301,Nairobi,Nairobi,1,Business,2,Rider_Id_21,1228
6302,Nairobi,Nairobi,3,Personal,1,Rider_Id_612,219
6303,Nairobi,Nairobi,3,Business,5,Rider_Id_843,1745
6304,Nairobi,Nairobi,3,Personal,4,Rider_Id_409,645
6305,Pumwani,Nairobi,3,Business,12,Rider_Id_430,2673
6306,Ngong,Nairobi,1,Personal,14,Rider_Id_847,1712
6307,Nairobi,Nairobi,3,Business,4,Rider_Id_427,500
6308,Nairobi,Nairobi,3,Business,8,Rider_Id_337,3310
6309,Nairobi,Nairobi,3,Business,6,Rider_Id_447,2045
6310,Nairobi,Nairobi,3,Business,18,Rider_Id_103,1533
6311,Pumwani,Nairobi,2,Personal,14,Rider_Id_101,2553
6312,Nairobi,Nairobi,2,Personal,4,Rider_Id_951,693
6313,Nairobi,Nairobi,3,Business,11,Rider_Id_168,1252
6314,Nairobi,Nairobi,3,Business,6,Rider_Id_266,930
6315,Pumwani,Nairobi,3,Business,12,Rider_Id_206,2356
6316,Nairobi,Nairobi,1,Business,7,Rider_Id_179,2658
6317,Pumwani,Nairobi,3,Business,7,Rider_Id_467,1621
6318,Ngong,Nairobi,1,Personal,15,Rider_Id_125,3391
6319,Nairobi,Nairobi,3,Personal,2,Rider_Id_407,809
6320,Nairobi,Nairobi,3,Business,6,Rider_Id_857,1125
6321,Nairobi,Pumwani,3,Personal,21,Rider_Id_468,3328
6322,Nairobi,Nairobi,3,Business,8,Rider_Id_379,1357
6323,Nairobi,Nairobi,2,Personal,7,Rider_Id_597,1138
6324,Nairobi,Nairobi,3,Business,3,Rider_Id_19,8
6325,Nairobi,Nairobi,3,Business,5,Rider_Id_223,1329
6326,Kiambu,Nairobi,3,Business,17,Rider_Id_8,1955
6327,Nairobi,Nairobi,3,Business,4,Rider_Id_89,633
6328,Nairobi,Nairobi,3,Business,10,Rider_Id_878,1054
6329,Nairobi,Nairobi,3,Business,6,Rider_Id_448,1292
6330,Nairobi,Nairobi,3,Business,7,Rider_Id_205,917
6331,Nairobi,Pumwani,3,Business,11,Rider_Id_99,1719
6332,Nairobi,Nairobi,3,Business,8,Rider_Id_778,3162
6333,Nairobi,Pumwani,3,Business,14,Rider_Id_71,1575
6334,Pumwani,Kiambu,3,Business,21,Rider_Id_188,2138
6335,Nairobi,Nairobi,3,Business,1,Rider_Id_578,719
6336,Nairobi,Pumwani,3,Business,15,Rider_Id_327,1212
6337,Nairobi,Nairobi,3,Business,7,Rider_Id_715,1190
6338,Pumwani,Nairobi,3,Business,18,Rider_Id_697,2394
6339,Nairobi,Nairobi,3,Business,5,Rider_Id_158,1544
6340,Nairobi,Nairobi,3,Business,4,Rider_Id_727,1464
6341,Nairobi,Nairobi,1,Business,3,Rider_Id_51,19
6342,Nairobi,Nairobi,3,Business,14,Rider_Id_239,1946
6343,Nairobi,Pumwani,3,Business,21,Rider_Id_116,1891
6344,Nairobi,Nairobi,3,Business,4,Rider_Id_519,1909
6345,Pumwani,Nairobi,3,Business,22,Rider_Id_488,2338
6346,Nairobi,Nairobi,3,Business,6,Rider_Id_953,1141
6347,Nairobi,Nairobi,2,Personal,6,Rider_Id_312,1520
6348,Nairobi,Nairobi,3,Personal,8,Rider_Id_204,2215
6349,Nairobi,Nairobi,1,Personal,4,Rider_Id_174,1289
6350,Nairobi,Nairobi,3,Business,4,Rider_Id_935,1014
6351,Athi River,Nairobi,3,Business,21,Rider_Id_807,2720
6352,Nairobi,Nairobi,3,Business,4,Rider_Id_407,1270
6353,Nairobi,Nairobi,3,Business,5,Rider_Id_195,721
6354,Nairobi,Nairobi,3,Business,9,Rider_Id_580,2365
6355,Nairobi,Athi River,3,Business,20,Rider_Id_926,3690
6356,Nairobi,Nairobi,3,Business,8,Rider_Id_698,2442
6357,Pumwani,Nairobi,1,Business,11,Rider_Id_179,1467
6358,Kiambu,Nairobi,3,Business,13,Rider_Id_633,2834
6359,Nairobi,Ngong,3,Business,17,Rider_Id_580,2347
6360,Pumwani,Nairobi,3,Business,18,Rider_Id_589,1541
6361,Nairobi,Ngong,3,Business,18,Rider_Id_116,1751
6362,Nairobi,Ngong,3,Business,19,Rider_Id_130,1676
6363,Nairobi,Nairobi,3,Business,11,Rider_Id_292,4678
6364,Nairobi,Nairobi,3,Business,8,Rider_Id_435,1150
6365,Nairobi,Ngong,3,Business,11,Rider_Id_304,2347
6366,Pumwani,Nairobi,3,Business,5,Rider_Id_358,751
6367,Nairobi,Nairobi,3,Business,5,Rider_Id_8,575
6368,Nairobi,Pumwani,1,Personal,12,Rider_Id_612,1285
6369,Nairobi,Nairobi,3,Business,8,Rider_Id_427,1378
6370,Nairobi,Pumwani,3,Business,10,Rider_Id_930,2184
6371,Nairobi,Pumwani,3,Business,17,Rider_Id_411,2677
6372,Nairobi,Nairobi,3,Personal,7,Rider_Id_253,1197
6373,Nairobi,Nairobi,3,Business,3,Rider_Id_322,927
6374,Nairobi,Athi River,3,Business,25,Rider_Id_863,1103
6375,Pumwani,Nairobi,3,Business,13,Rider_Id_677,3760
6376,Kiambu,Nairobi,3,Business,7,Rider_Id_7,1255
6377,Nairobi,Pumwani,3,Personal,12,Rider_Id_670,1292
6378,Nairobi,Pumwani,3,Business,21,Rider_Id_247,2557
6379,Nairobi,Nairobi,3,Business,18,Rider_Id_952,1690
6380,Pumwani,Ngong,3,Business,27,Rider_Id_387,4589
6381,Nairobi,Kikuyu,3,Business,17,Rider_Id_640,1166
6382,Nairobi,Nairobi,3,Business,5,Rider_Id_763,871
6383,Nairobi,Nairobi,3,Business,5,Rider_Id_579,814
6384,Pumwani,Nairobi,3,Business,9,Rider_Id_882,1342
6385,Nairobi,Nairobi,3,Business,3,Rider_Id_925,1197
6386,Nairobi,Pumwani,3,Business,7,Rider_Id_532,2432
6387,Nairobi,Nairobi,3,Business,8,Rider_Id_312,2423
6388,Nairobi,Nairobi,3,Business,10,Rider_Id_518,1790
6389,Nairobi,Nairobi,3,Business,3,Rider_Id_8,485
6390,Nairobi,Nairobi,3,Business,2,Rider_Id_125,1762
6391,Nairobi,Pumwani,3,Business,13,Rider_Id_411,1626
6392,Nairobi,Nairobi,3,Business,6,Rider_Id_278,1580
6393,Nairobi,Nairobi,2,Personal,2,Rider_Id_409,376
6394,Nairobi,Nairobi,3,Business,2,Rider_Id_951,1426
6395,Nairobi,Nairobi,3,Business,7,Rider_Id_857,995
6396,Pumwani,Nairobi,3,Business,8,Rider_Id_900,1196
6397,Nairobi,Nairobi,3,Business,3,Rider_Id_228,697
6398,Nairobi,Nairobi,1,Personal,6,Rider_Id_334,723
6399,Pumwani,Nairobi,3,Business,11,Rider_Id_62,2267
6400,Pumwani,Ngong,3,Business,24,Rider_Id_751,2653
6401,Nairobi,Nairobi,3,Business,5,Rider_Id_438,672
6402,Kiambu,Nairobi,2,Personal,11,Rider_Id_6,1289
6403,Nairobi,Nairobi,3,Business,4,Rider_Id_456,893
6404,Nairobi,Nairobi,3,Business,4,Rider_Id_448,1954
6405,Pumwani,Nairobi,3,Business,9,Rider_Id_808,1615
6406,Nairobi,Nairobi,3,Business,5,Rider_Id_855,705
6407,Nairobi,Nairobi,3,Business,6,Rider_Id_812,465
6408,Nairobi,Nairobi,2,Personal,7,Rider_Id_216,1857
6409,Nairobi,Nairobi,3,Business,8,Rider_Id_607,1573
6410,Nairobi,Kiambu,3,Personal,14,Rider_Id_237,885
6411,Nairobi,Nairobi,3,Business,5,Rider_Id_438,699
6412,Kiambu,Ngong,1,Personal,28,Rider_Id_103,2799
6413,Nairobi,Athi River,3,Business,23,Rider_Id_695,2197
6414,Nairobi,Nairobi,3,Business,8,Rider_Id_491,1766
6415,Nairobi,Nairobi,3,Business,10,Rider_Id_855,55
6416,Nairobi,Nairobi,1,Personal,7,Rider_Id_259,728
6417,Pumwani,Nairobi,1,Personal,19,Rider_Id_812,2960
6418,Nairobi,Nairobi,3,Business,4,Rider_Id_842,599
6419,Nairobi,Nairobi,3,Business,10,Rider_Id_349,1343
6420,Nairobi,Kikuyu,3,Personal,24,Rider_Id_206,2323
6421,Nairobi,Ngong,1,Personal,16,Rider_Id_159,3757
6422,Pumwani,Nairobi,3,Business,7,Rider_Id_445,1181
6423,Nairobi,Nairobi,3,Business,5,Rider_Id_116,301
6424,Pumwani,Nairobi,3,Business,10,Rider_Id_576,1343
6425,Nairobi,Nairobi,1,Personal,9,Rider_Id_654,1164
6426,Nairobi,Pumwani,3,Business,13,Rider_Id_937,1365
6427,Athi River,Nairobi,3,Business,21,Rider_Id_863,1854
6428,Nairobi,Nairobi,3,Business,9,Rider_Id_761,1576
6429,Nairobi,Nairobi,3,Business,2,Rider_Id_204,3255
6430,Nairobi,Pumwani,2,Personal,12,Rider_Id_754,1144
6431,Nairobi,Nairobi,1,Personal,7,Rider_Id_912,1685
6432,Nairobi,Pumwani,3,Business,5,Rider_Id_85,854
6433,Nairobi,Pumwani,1,Personal,16,Rider_Id_312,1344
6434,Nairobi,Nairobi,2,Personal,9,Rider_Id_453,1178
6435,Pumwani,Nairobi,1,Personal,18,Rider_Id_213,2019
6436,Nairobi,Ngong,3,Business,19,Rider_Id_622,1701
6437,Nairobi,Nairobi,1,Personal,4,Rider_Id_754,811
6438,Nairobi,Pumwani,3,Business,12,Rider_Id_116,1190
6439,Nairobi,Kiambu,3,Business,13,Rider_Id_706,1620
6440,Nairobi,Nairobi,3,Business,6,Rider_Id_848,852
6441,Pumwani,Pumwani,3,Business,12,Rider_Id_339,1699
6442,Nairobi,Pumwani,3,Business,13,Rider_Id_89,1602
6443,Nairobi,Nairobi,3,Business,7,Rider_Id_24,802
6444,Nairobi,Nairobi,3,Business,8,Rider_Id_449,1309
6445,Nairobi,Nairobi,3,Business,4,Rider_Id_81,586
6446,Nairobi,Pumwani,3,Business,14,Rider_Id_158,2689
6447,Nairobi,Nairobi,3,Business,3,Rider_Id_815,715
6448,Nairobi,Nairobi,3,Business,2,Rider_Id_812,2000
6449,Pumwani,Nairobi,3,Business,20,Rider_Id_418,2711
6450,Nairobi,Nairobi,3,Business,6,Rider_Id_785,1238
6451,Nairobi,Nairobi,3,Business,6,Rider_Id_26,477
6452,Nairobi,Nairobi,3,Business,4,Rider_Id_216,737
6453,Nairobi,Pumwani,3,Business,10,Rider_Id_906,1025
6454,Nairobi,Nairobi,3,Business,9,Rider_Id_394,1146
6455,Nairobi,Nairobi,3,Business,10,Rider_Id_919,1107
6456,Nairobi,Pumwani,3,Business,21,Rider_Id_498,2726
6457,Nairobi,Kiambu,3,Business,9,Rider_Id_564,1320
6458,Nairobi,Nairobi,3,Business,7,Rider_Id_582,1295
6459,Nairobi,Nairobi,3,Business,5,Rider_Id_547,716
6460,Nairobi,Nairobi,3,Business,11,Rider_Id_855,3
6461,Nairobi,Nairobi,3,Business,5,Rider_Id_39,2
6462,Pumwani,Nairobi,3,Business,16,Rider_Id_268,2551
6463,Nairobi,Nairobi,3,Business,1,Rider_Id_51,14
6464,Nairobi,Nairobi,3,Business,4,Rider_Id_515,4
6465,Nairobi,Nairobi,1,Personal,9,Rider_Id_762,1323
6466,Pumwani,Nairobi,3,Business,11,Rider_Id_39,1186
6467,Nairobi,Nairobi,3,Business,8,Rider_Id_612,1281
6468,Nairobi,Nairobi,1,Personal,3,Rider_Id_379,607
6469,Nairobi,Nairobi,3,Business,11,Rider_Id_237,1304
6470,Nairobi,Nairobi,2,Personal,4,Rider_Id_447,852
6471,Nairobi,Nairobi,3,Business,5,Rider_Id_857,1424
6472,Nairobi,Nairobi,3,Business,4,Rider_Id_328,725
6473,Nairobi,Nairobi,3,Business,6,Rider_Id_532,966
6474,Kiambu,Pumwani,3,Personal,13,Rider_Id_932,1180
6475,Nairobi,Nairobi,3,Business,14,Rider_Id_709,2130
6476,Pumwani,Pumwani,3,Business,10,Rider_Id_237,1470
6477,Nairobi,Nairobi,3,Business,6,Rider_Id_932,749
6478,Ngong,Ngong,3,Business,3,Rider_Id_457,1046
6479,Nairobi,Nairobi,1,Business,6,Rider_Id_549,728
6480,Pumwani,Pumwani,3,Business,12,Rider_Id_449,1223
6481,Nairobi,Nairobi,3,Business,6,Rider_Id_358,1707
6482,Nairobi,Nairobi,3,Business,5,Rider_Id_875,1005
6483,Nairobi,Pumwani,3,Business,19,Rider_Id_903,1620
6484,Nairobi,Nairobi,1,Personal,2,Rider_Id_51,6
6485,Nairobi,Ngong,3,Business,20,Rider_Id_456,1879
6486,Pumwani,Nairobi,3,Business,13,Rider_Id_8,1147
6487,Nairobi,Nairobi,3,Business,3,Rider_Id_816,430
6488,Nairobi,Nairobi,3,Personal,13,Rider_Id_400,1559
6489,Ngong,Nairobi,3,Business,16,Rider_Id_831,2979
6490,Nairobi,Nairobi,3,Business,1,Rider_Id_660,542
6491,Pumwani,Nairobi,3,Business,9,Rider_Id_817,1658
6492,Nairobi,Nairobi,3,Business,8,Rider_Id_187,2677
6493,Pumwani,Nairobi,3,Business,14,Rider_Id_775,2024
6494,Nairobi,Pumwani,3,Business,21,Rider_Id_837,3190
6495,Pumwani,Nairobi,3,Business,9,Rider_Id_810,1456
6496,Nairobi,Nairobi,3,Business,5,Rider_Id_829,22
6497,Nairobi,Nairobi,3,Business,5,Rider_Id_899,1926
6498,Pumwani,Nairobi,3,Business,20,Rider_Id_690,2020
6499,Nairobi,Nairobi,1,Personal,9,Rider_Id_96,1297
6500,Nairobi,Nairobi,3,Business,3,Rider_Id_259,671
6501,Nairobi,Nairobi,3,Business,8,Rider_Id_206,1259
6502,Nairobi,Nairobi,3,Business,11,Rider_Id_523,1000
6503,Nairobi,Pumwani,3,Business,6,Rider_Id_178,753
6504,Nairobi,Nairobi,3,Business,2,Rider_Id_103,235
6505,Nairobi,Nairobi,3,Business,7,Rider_Id_210,1195
6506,Nairobi,Pumwani,3,Business,15,Rider_Id_812,2230
6507,Nairobi,Nairobi,3,Personal,3,Rider_Id_45,490
6508,Nairobi,Nairobi,3,Business,8,Rider_Id_518,1054
6509,Nairobi,Nairobi,3,Business,7,Rider_Id_613,5
6510,Kiambu,Nairobi,1,Personal,25,Rider_Id_299,3749
6511,Nairobi,Nairobi,3,Business,6,Rider_Id_343,800
6512,Nairobi,Nairobi,3,Business,3,Rider_Id_620,555
6513,Pumwani,Nairobi,3,Business,15,Rider_Id_62,2651
6514,Pumwani,Nairobi,3,Business,13,Rider_Id_114,3069
6515,Nairobi,Nairobi,3,Business,6,Rider_Id_538,886
6516,Nairobi,Nairobi,3,Business,8,Rider_Id_470,2014
6517,Nairobi,Pumwani,1,Personal,9,Rider_Id_216,894
6518,Nairobi,Nairobi,3,Personal,5,Rider_Id_768,1483
6519,Nairobi,Nairobi,3,Business,9,Rider_Id_210,4013
6520,Nairobi,Nairobi,3,Business,11,Rider_Id_574,3108
6521,Nairobi,Nairobi,1,Personal,4,Rider_Id_88,708
6522,Nairobi,Nairobi,3,Business,6,Rider_Id_660,1429
6523,Pumwani,Nairobi,3,Business,9,Rider_Id_292,4175
6524,Nairobi,Nairobi,1,Personal,2,Rider_Id_795,743
6525,Nairobi,Nairobi,3,Business,8,Rider_Id_709,1700
